psi0,nu,N,chitc,href,id,col0,col1,col2,col3,col4,col5
-0.093123,0.3106,0.1842,5.8809,28.5672,1,4.871154e-01,4.368326e-01,8.025000e-01,4.537288e-01,4.365419e-01,9.675000e-01
-0.029229,0.3117,0.3640,5.9560,64.5538,1,5.245575e-01,4.723971e-01,7.245000e-01,4.485713e-01,4.685256e-01,1.137000e+00
-0.069297,0.3335,0.1406,3.6505,65.6874,1,5.264754e-01,4.724463e-01,6.000000e-01,4.152023e-01,4.612965e-01,1.104000e+00
-0.061432,0.3284,0.1889,1.8220,109.9081,1,5.510453e-01,5.150450e-01,6.135000e-01,4.320583e-01,4.990507e-01,1.251000e+00
-0.111821,0.2863,0.1584,4.5621,27.6342,1,5.036058e-01,4.406701e-01,7.995000e-01,4.269535e-01,4.372391e-01,1.236000e+00
-0.000584,0.2195,0.2131,3.7464,81.3904,1,5.687920e-01,5.397061e-01,9.045000e-01,4.226531e-01,5.079543e-01,2.710500e+00
-0.040995,0.3260,0.4548,2.7366,45.0588,1,5.304408e-01,3.959640e-01,5.235000e-01,2.707074e-01,3.087187e-01,2.283000e+00
-0.027739,0.1810,0.4604,2.6415,28.9234,1,5.383090e-01,4.205018e-01,9.135000e-01,2.915290e-01,3.384699e-01,4.444500e+00
-0.042575,0.2155,0.4269,1.5916,95.6475,1,5.571016e-01,5.833946e-01,1.197000e+00,5.251539e-01,5.829203e-01,1.534500e+00
-0.087270,0.1663,0.5098,2.8768,20.8782,1,5.280528e-01,4.030043e-01,1.110000e+00,3.668667e-01,3.771352e-01,3.051000e+00
0.005165,0.2151,0.5472,5.9503,106.3481,1,5.823872e-01,5.922963e-01,1.024500e+00,4.870607e-01,5.794639e-01,2.338500e+00
-0.005203,0.1465,0.4890,4.9309,38.0753,1,5.496813e-01,4.709952e-01,1.090500e+00,3.688678e-01,4.271010e-01,3.795000e+00
-0.057274,0.1101,0.4058,2.2552,32.4598,1,5.455245e-01,4.769765e-01,1.303500e+00,4.074286e-01,4.556640e-01,3.352500e+00
-0.002628,0.3026,0.5192,3.3667,23.0479,1,5.183598e-01,3.592627e-01,5.325000e-01,1.592617e-01,1.881616e-01,4.920000e+00
-0.018834,0.1627,0.1233,3.1426,26.9164,1,5.363047e-01,4.294527e-01,9.465000e-01,2.818572e-01,3.395118e-01,4.875000e+00
-0.081574,0.2813,0.1892,5.5190,26.8260,1,5.067902e-01,4.315250e-01,7.965000e-01,4.140123e-01,4.256119e-01,1.357500e+00
-0.104854,0.2372,0.3801,4.5577,12.0099,1,5.123217e-01,3.486309e-01,8.760000e-01,3.301936e-01,3.181066e-01,2.557500e+00
-0.037860,0.2676,0.3971,3.9903,49.4232,1,5.363209e-01,4.542401e-01,7.710000e-01,3.961406e-01,4.335047e-01,1.819500e+00
0.011819,0.2845,0.2874,5.3133,72.3720,1,5.519128e-01,4.656258e-01,6.285000e-01,2.971229e-01,3.634502e-01,3.619500e+00
-0.003905,0.2209,0.5655,1.6854,99.7512,1,5.820880e-01,5.640646e-01,9.165000e-01,4.396226e-01,5.304719e-01,2.982000e+00
-0.002544,0.2546,0.2171,3.1316,72.7660,1,5.585133e-01,4.935756e-01,7.410000e-01,3.579299e-01,4.325201e-01,2.920500e+00
0.011660,0.2939,0.1604,3.8822,50.5601,1,5.373455e-01,4.197792e-01,5.745000e-01,2.248591e-01,2.760770e-01,4.414500e+00
-0.016462,0.2197,0.5505,1.4172,137.3586,1,5.799233e-01,6.412323e-01,1.273500e+00,5.580187e-01,6.410132e-01,1.564500e+00
-0.162699,0.3045,0.5066,3.0901,10.5238,1,5.113611e-01,2.993929e-01,6.420000e-01,2.658496e-01,2.424204e-01,2.593500e+00
-0.063942,0.2032,0.3377,4.3134,10.3132,1,5.140168e-01,3.465616e-01,8.535000e-01,2.371551e-01,2.573971e-01,4.470000e+00
-0.026025,0.2325,0.2569,3.1017,88.3536,1,5.431432e-01,5.689604e-01,1.134000e+00,5.180361e-01,5.687539e-01,1.360500e+00
-0.152108,0.2851,0.1998,4.6870,14.6262,1,5.030664e-01,3.868092e-01,7.650000e-01,3.819540e-01,3.757902e-01,1.515000e+00
-0.013513,0.2237,0.2189,4.6862,56.2600,1,5.477877e-01,4.967907e-01,8.910000e-01,4.066959e-01,4.726594e-01,2.272500e+00
0.005782,0.1352,0.5482,2.3674,89.2607,1,5.955333e-01,6.080610e-01,1.266000e+00,4.755671e-01,5.812953e-01,4.348500e+00
0.007439,0.3467,0.1508,5.0969,76.3222,1,5.381372e-01,4.321299e-01,4.710000e-01,2.640070e-01,3.219025e-01,2.407500e+00
-0.156917,0.3228,0.1656,3.2516,9.8121,1,5.072037e-01,3.333794e-01,5.085000e-01,1.971089e-01,2.204326e-01,2.805000e+00
-0.027129,0.2100,0.3183,2.6209,59.8964,1,5.550535e-01,5.058453e-01,9.375000e-01,4.142377e-01,4.808773e-01,2.460000e+00
0.030398,0.2970,0.4131,3.4352,9.1030,1,5.023689e-01,3.276559e-01,5.310000e-01,6.822011e-02,8.382421e-02,1.462350e+01
-0.022583,0.3175,0.1720,5.9232,12.4798,1,5.057071e-01,3.420188e-01,5.040000e-01,1.671534e-01,1.966255e-01,3.655500e+00
-0.022617,0.2950,0.5716,3.5476,101.2392,1,5.503578e-01,5.253972e-01,7.905000e-01,4.782480e-01,5.212577e-01,1.275000e+00
-0.129635,0.3433,0.3664,2.6795,52.3779,1,5.187851e-01,4.273711e-01,6.000000e-01,4.188419e-01,4.200118e-01,1.036500e+00
-0.071176,0.3216,0.3397,2.4951,36.8475,1,5.264971e-01,3.886729e-01,5.340000e-01,2.705101e-01,3.068780e-01,2.224500e+00
0.002669,0.3201,0.2785,5.6774,124.4204,1,5.632250e-01,5.264998e-01,6.165000e-01,4.148062e-01,4.949485e-01,1.653000e+00
-0.139863,0.2046,0.5878,2.2704,15.3799,1,5.222800e-01,3.532174e-01,9.555000e-01,3.156685e-01,3.101737e-01,3.325500e+00
-0.046374,0.2901,0.1917,1.5171,28.8894,1,5.250598e-01,3.813960e-01,5.685000e-01,1.881651e-01,2.275705e-01,4.368000e+00
-0.010337,0.3290,0.3313,3.9716,7.4851,1,5.029806e-01,3.221636e-01,4.590000e-01,9.691683e-02,1.141013e-01,6.415500e+00
-0.004658,0.2291,0.5411,5.6659,10.5247,1,5.123726e-01,3.394205e-01,7.185000e-01,1.651450e-01,1.870422e-01,6.465000e+00
-0.018388,0.2815,0.1102,1.6842,35.0143,1,5.305455e-01,3.974317e-01,5.910000e-01,1.982200e-01,2.426317e-01,4.714500e+00
-0.074585,0.1962,0.5710,2.5169,12.9308,1,5.204471e-01,3.457751e-01,8.670000e-01,2.246872e-01,2.423781e-01,5.257500e+00
-0.106692,0.2079,0.5362,3.8845,6.9084,1,5.121195e-01,3.018560e-01,9.300000e-01,2.506877e-01,2.345448e-01,4.435500e+00
-0.024880,0.1909,0.5306,2.5564,45.6419,1,5.514644e-01,4.689976e-01,9.465000e-01,3.673533e-01,4.235947e-01,3.265500e+00
-0.137747,0.2733,0.1788,1.1230,71.3649,1,5.460633e-01,5.042946e-01,7.680000e-01,4.279713e-01,4.893574e-01,1.605000e+00
-0.076348,0.1367,0.1144,2.9348,23.6543,1,5.308897e-01,4.530042e-01,1.135500e+00,3.670605e-01,4.223545e-01,3.196500e+00
0.010497,0.1062,0.5258,4.3549,18.7127,1,5.328440e-01,4.027733e-01,1.066500e+00,2.112928e-01,2.547265e-01,9.807000e+00
-0.140931,0.2029,0.1185,5.1526,9.6318,1,5.049818e-01,3.978323e-01,9.750000e-01,3.576547e-01,3.783500e-01,2.304000e+00
-0.087315,0.2707,0.3723,2.0990,59.8030,1,5.377501e-01,4.803406e-01,8.115000e-01,4.356985e-01,4.711388e-01,1.530000e+00
-0.140020,0.2651,0.4915,3.9738,7.1099,1,5.098185e-01,2.906992e-01,7.875000e-01,2.731221e-01,2.403578e-01,3.130500e+00
0.000201,0.2432,0.2044,1.6463,81.5558,1,5.685772e-01,5.107972e-01,7.680000e-01,3.549631e-01,4.349374e-01,3.816000e+00
-0.038263,0.2416,0.5130,1.0685,77.5980,1,5.652546e-01,5.080154e-01,8.040000e-01,3.882156e-01,4.611390e-01,2.803500e+00
-0.043587,0.2737,0.2983,1.3900,105.6306,1,5.660627e-01,5.451976e-01,7.830000e-01,4.515092e-01,5.286837e-01,1.741500e+00
-0.051298,0.3436,0.4053,2.6040,81.0514,1,5.404639e-01,4.518610e-01,5.340000e-01,3.719611e-01,4.177102e-01,1.375500e+00
-0.066847,0.3466,0.1769,1.7027,114.8909,1,5.500251e-01,5.015194e-01,5.460000e-01,4.103996e-01,4.778351e-01,1.213500e+00
-0.080365,0.2802,0.1896,1.6217,35.9380,1,5.313881e-01,4.085572e-01,6.225000e-01,2.629470e-01,3.120814e-01,3.007500e+00
-0.016704,0.1596,0.4113,2.6085,63.0663,1,5.656898e-01,5.413516e-01,1.161000e+00,4.513359e-01,5.250890e-01,2.764500e+00
-0.048625,0.1446,0.5873,3.5970,20.7367,1,5.315472e-01,4.030376e-01,1.143000e+00,3.465811e-01,3.652561e-01,3.711000e+00
-0.027093,0.2424,0.5099,4.2065,65.9023,1,5.368178e-01,5.098450e-01,1.017000e+00,4.825220e-01,5.081573e-01,1.467000e+00
-0.051131,0.1338,0.2454,1.1908,59.5999,1,5.672820e-01,5.499676e-01,1.251000e+00,4.540495e-01,5.338276e-01,2.986500e+00
-0.012833,0.3046,0.2924,1.3698,134.3484,1,5.751821e-01,5.445055e-01,6.540000e-01,4.162830e-01,5.038094e-01,2.061000e+00
-0.002954,0.2867,0.1250,5.5015,65.5051,1,5.441401e-01,4.696561e-01,6.540000e-01,3.471759e-01,4.158534e-01,2.230500e+00
0.014086,0.3189,0.2529,3.8091,106.8826,1,5.597256e-01,4.857385e-01,5.595000e-01,3.042836e-01,3.754601e-01,3.721500e+00
-0.015187,0.2135,0.1201,1.1697,49.6690,1,5.532679e-01,4.618541e-01,8.025000e-01,2.891699e-01,3.544204e-01,5.014500e+00
-0.172630,0.3359,0.1653,2.3844,47.5075,1,5.176213e-01,4.459982e-01,5.955000e-01,4.068441e-01,4.357968e-01,1.075500e+00
-0.051093,0.3457,0.4126,2.6247,112.3954,1,5.434485e-01,5.001428e-01,5.970000e-01,4.509132e-01,4.925914e-01,1.021500e+00
-0.174365,0.3044,0.3106,2.2403,7.3094,1,5.072688e-01,3.096503e-01,5.475000e-01,1.543460e-01,1.673411e-01,4.315500e+00
-0.020875,0.1979,0.4947,4.2910,6.3365,1,5.084561e-01,3.239458e-01,8.025000e-01,1.397186e-01,1.570698e-01,8.668500e+00
-0.151079,0.2493,0.4228,1.7917,30.1364,1,5.288081e-01,4.088890e-01,8.055000e-01,3.578499e-01,3.781939e-01,2.233500e+00
-0.090968,0.2095,0.2101,2.6192,23.6066,1,5.272239e-01,4.141611e-01,8.610000e-01,3.184894e-01,3.619778e-01,3.012000e+00
-0.008678,0.1659,0.4724,3.2546,6.7885,1,5.106451e-01,3.354666e-01,8.655000e-01,1.206419e-01,1.416176e-01,1.189200e+01
-0.093973,0.2763,0.5379,3.8859,16.5388,1,5.171283e-01,3.383757e-01,7.350000e-01,3.130327e-01,2.983078e-01,2.404500e+00
-0.031150,0.2060,0.2223,4.0921,49.4765,1,5.398027e-01,5.018521e-01,1.017000e+00,4.383136e-01,4.921280e-01,1.990500e+00
-0.054252,0.1679,0.1733,3.0710,42.9798,1,5.357856e-01,5.117463e-01,1.203000e+00,4.566021e-01,5.069311e-01,2.050500e+00
0.005217,0.2754,0.5927,4.9748,75.0641,1,5.564210e-01,4.792572e-01,6.780000e-01,3.450770e-01,4.113290e-01,2.814000e+00
-0.030017,0.1400,0.4313,5.7071,13.5188,1,5.215716e-01,3.760869e-01,1.090500e+00,2.907211e-01,3.141168e-01,4.579500e+00
-0.073287,0.2630,0.5639,2.3614,19.4814,1,5.221776e-01,3.535028e-01,6.750000e-01,2.296093e-01,2.506114e-01,3.819000e+00
-0.047116,0.3209,0.2064,2.8167,72.7619,1,5.409716e-01,4.667540e-01,5.880000e-01,3.747022e-01,4.330462e-01,1.530000e+00
-0.004993,0.3235,0.2789,1.7380,126.9172,1,5.679887e-01,5.140129e-01,5.745000e-01,3.706382e-01,4.508759e-01,2.200500e+00
-0.101913,0.2113,0.4209,4.5139,11.7970,1,5.126598e-01,3.517319e-01,9.975000e-01,3.477195e-01,3.280505e-01,2.683500e+00
-0.028534,0.3398,0.1607,1.2785,111.8417,1,5.571120e-01,4.840209e-01,5.175000e-01,3.392617e-01,4.116012e-01,1.969500e+00
-0.117629,0.3488,0.5176,2.3490,48.9034,1,5.266010e-01,3.937101e-01,5.295000e-01,3.584141e-01,3.653366e-01,1.321500e+00
-0.106939,0.2540,0.4399,2.9036,7.5427,1,5.100746e-01,3.107643e-01,6.945000e-01,1.772487e-01,1.864045e-01,5.085000e+00
-0.012727,0.1618,0.4649,5.4115,20.9440,1,5.299384e-01,4.011043e-01,9.825000e-01,2.888160e-01,3.269422e-01,4.530000e+00
-0.008932,0.1574,0.5088,5.4350,23.5158,1,5.335417e-01,4.114258e-01,1.000500e+00,2.990638e-01,3.399857e-01,4.519500e+00
-0.169925,0.1837,0.3019,1.0309,35.0190,1,5.409421e-01,4.556828e-01,9.855000e-01,3.720259e-01,4.216922e-01,2.895000e+00
0.006824,0.2828,0.5092,2.5290,108.9694,1,5.729280e-01,5.240334e-01,6.780000e-01,3.717516e-01,4.542499e-01,3.147000e+00
-0.039073,0.1625,0.4791,2.3450,47.4830,1,5.526640e-01,4.979836e-01,1.129500e+00,4.249123e-01,4.792059e-01,2.757000e+00
0.005484,0.2106,0.4267,4.1985,14.5838,1,5.179013e-01,3.618832e-01,7.500000e-01,1.567856e-01,1.873879e-01,8.004000e+00
-0.037080,0.3062,0.3489,4.4649,29.2449,1,5.220888e-01,3.801012e-01,5.745000e-01,2.696672e-01,3.020939e-01,2.404500e+00
-0.028979,0.3409,0.4321,3.4915,107.2515,1,5.467077e-01,4.935660e-01,5.865000e-01,4.307403e-01,4.794464e-01,1.159500e+00
-0.075550,0.2835,0.2729,1.2877,48.3711,1,5.395312e-01,4.294496e-01,6.285000e-01,2.902890e-01,3.439240e-01,2.811000e+00
-0.076724,0.2546,0.2128,3.1485,12.0883,1,5.129794e-01,3.501649e-01,6.675000e-01,1.954420e-01,2.253933e-01,4.327500e+00
-0.137371,0.2118,0.4579,5.1945,7.2017,1,4.866805e-01,3.232029e-01,1.386000e+00,4.336762e-01,3.223730e-01,1.924500e+00
-0.149034,0.2885,0.1673,1.5032,17.0546,1,5.162170e-01,3.587359e-01,5.745000e-01,1.872300e-01,2.209880e-01,3.840000e+00
-0.000347,0.2564,0.4489,1.6064,65.9344,1,5.568530e-01,4.692974e-01,6.990000e-01,2.979881e-01,3.633234e-01,4.300500e+00
-0.120217,0.2258,0.1559,1.9849,6.2712,1,5.078812e-01,3.321813e-01,7.110000e-01,1.308443e-01,1.549475e-01,7.470000e+00
-0.019736,0.1155,0.4386,2.4433,68.2864,1,5.611049e-01,5.916692e-01,1.657500e+00,5.280582e-01,5.911242e-01,2.190000e+00
-0.164224,0.1692,0.2571,1.5095,10.4024,1,5.176024e-01,3.566360e-01,9.090000e-01,2.060447e-01,2.364497e-01,6.025500e+00
-0.010263,0.2732,0.2520,5.7364,38.6288,1,5.306448e-01,4.208420e-01,6.645000e-01,3.002734e-01,3.511642e-01,2.644500e+00
0.028904,0.2832,0.5295,3.4918,14.3691,1,5.077450e-01,3.394675e-01,5.700000e-01,8.674393e-02,1.065997e-01,1.320150e+01
-0.040855,0.2283,0.5508,1.6554,21.0289,1,5.261524e-01,3.723241e-01,7.290000e-01,1.929643e-01,2.258269e-01,5.926500e+00
-0.113712,0.2139,0.1985,3.8795,15.8994,1,5.156264e-01,3.989649e-01,9.060000e-01,3.444213e-01,3.693738e-01,2.481000e+00
0.020692,0.3070,0.2449,5.3951,57.0549,1,5.358601e-01,4.154723e-01,5.475000e-01,2.017797e-01,2.493712e-01,6.079500e+00
-0.076984,0.2895,0.1350,2.8448,31.9046,1,5.254318e-01,4.089092e-01,6.165000e-01,2.912193e-01,3.400289e-01,2.316000e+00
0.013857,0.2327,0.4130,3.0780,35.4464,1,5.377085e-01,4.135105e-01,7.110000e-01,2.036406e-01,2.494057e-01,7.183500e+00
0.020620,0.2104,0.1902,1.3228,47.5911,1,5.523771e-01,4.490629e-01,7.890000e-01,2.208860e-01,2.738336e-01,1.596600e+01
-0.029328,0.1998,0.2133,4.8624,6.6906,1,5.067959e-01,3.371626e-01,7.950000e-01,1.565289e-01,1.829612e-01,7.182000e+00
-0.044017,0.3227,0.3532,1.9170,59.1474,1,5.388425e-01,4.244819e-01,5.340000e-01,2.880004e-01,3.386247e-01,2.283000e+00
-0.077717,0.3136,0.5301,1.4331,95.5289,1,5.523048e-01,4.940852e-01,6.555000e-01,4.273599e-01,4.767061e-01,1.420500e+00
0.002906,0.2572,0.1019,4.7464,31.7961,1,5.279908e-01,4.033255e-01,6.615000e-01,2.262115e-01,2.758237e-01,4.395000e+00
-0.090086,0.1761,0.2267,3.7407,12.2613,1,5.169764e-01,3.770816e-01,9.585000e-01,2.849153e-01,3.149552e-01,3.834000e+00
0.018115,0.3370,0.5900,4.7620,67.2545,1,5.339408e-01,4.146858e-01,4.845000e-01,2.099770e-01,2.573573e-01,4.212000e+00
0.011816,0.2672,0.4552,5.7234,105.8120,1,5.192166e-01,5.278494e-01,9.345000e-01,3.784594e-01,4.650934e-01,3.649500e+00
-0.014068,0.1555,0.2302,4.3248,60.9521,1,5.511379e-01,5.580743e-01,1.329000e+00,4.919873e-01,5.555241e-01,2.074500e+00
-0.136871,0.1518,0.4261,1.7064,5.2249,1,5.106643e-01,3.180665e-01,9.555000e-01,1.448641e-01,1.605665e-01,9.675000e+00
-0.010116,0.2410,0.5054,2.4783,117.4885,1,5.766779e-01,5.901338e-01,9.765000e-01,5.019227e-01,5.839823e-01,1.786500e+00
-0.032677,0.2330,0.3313,4.4692,57.1166,1,5.287782e-01,5.090645e-01,1.054500e+00,4.796040e-01,5.078470e-01,1.459500e+00
-0.073163,0.3392,0.1526,4.6349,10.3485,1,5.040352e-01,3.325857e-01,4.590000e-01,1.694333e-01,1.952587e-01,2.989500e+00
-0.035216,0.2800,0.3809,3.0608,91.2613,1,5.433016e-01,5.329121e-01,8.670000e-01,4.879116e-01,5.310144e-01,1.251000e+00
-0.175050,0.3313,0.2875,2.4493,12.5936,1,5.097585e-01,3.256848e-01,4.980000e-01,2.025370e-01,2.179095e-01,2.706000e+00
-0.013285,0.3334,0.4187,1.1746,82.2239,1,5.486177e-01,4.431927e-01,5.010000e-01,2.635465e-01,3.204389e-01,3.003000e+00
0.048809,0.2834,0.2013,1.1173,6.5363,1,5.043660e-01,3.248012e-01,5.475000e-01,2.849645e-02,3.532850e-02,5.939400e+01
0.003547,0.1774,0.2255,1.7837,117.1531,1,6.006698e-01,6.336954e-01,1.176000e+00,5.041307e-01,6.168076e-01,3.328500e+00
-0.027166,0.2812,0.4204,1.5654,113.5961,1,5.700050e-01,5.445772e-01,7.500000e-01,4.441582e-01,5.228947e-01,1.831500e+00
0.007048,0.2981,0.3035,5.5306,70.3595,1,5.473671e-01,4.574447e-01,6.000000e-01,3.073628e-01,3.713839e-01,2.800500e+00
-0.049085,0.1702,0.2183,2.1181,39.6908,1,5.470172e-01,4.751346e-01,1.011000e+00,3.724113e-01,4.357062e-01,3.208500e+00
0.020255,0.1734,0.2301,5.4104,8.4391,1,5.062051e-01,3.465070e-01,8.475000e-01,1.155301e-01,1.414358e-01,1.372200e+01
-0.018887,0.1363,0.4160,2.9716,53.3367,1,5.603595e-01,5.315737e-01,1.260000e+00,4.509938e-01,5.178318e-01,2.851500e+00
-0.161121,0.3461,0.1854,1.0620,91.3840,1,5.424071e-01,4.763371e-01,5.340000e-01,3.896020e-01,4.486374e-01,1.239000e+00
-0.112359,0.3274,0.3225,2.8937,50.8138,1,5.202954e-01,4.387707e-01,6.435000e-01,4.200292e-01,4.311014e-01,1.126500e+00
-0.102110,0.2148,0.4027,1.3216,30.6159,1,5.364477e-01,4.153420e-01,8.235000e-01,2.965476e-01,3.405878e-01,3.630000e+00
-0.153200,0.2067,0.2032,2.3084,32.9637,1,5.020601e-01,4.811500e-01,1.233000e+00,4.786952e-01,4.810346e-01,1.428000e+00
0.024054,0.3433,0.3800,2.9384,66.7066,1,5.360046e-01,4.067629e-01,4.590000e-01,1.676512e-01,2.076307e-01,7.575000e+00
0.008007,0.3458,0.3495,2.4116,46.4669,1,5.272939e-01,3.852010e-01,4.410000e-01,1.655562e-01,2.021090e-01,4.173000e+00
-0.025603,0.1508,0.2657,5.4454,34.6238,1,5.331729e-01,4.869524e-01,1.237500e+00,4.354257e-01,4.786613e-01,2.385000e+00
-0.002990,0.2469,0.1607,5.7662,25.4302,1,5.228351e-01,3.945766e-01,6.945000e-01,2.355476e-01,2.828040e-01,4.053000e+00
0.005883,0.2635,0.3894,5.4427,10.1715,1,5.081485e-01,3.402752e-01,6.120000e-01,1.300220e-01,1.539026e-01,7.212000e+00
-0.034432,0.2417,0.4048,2.9081,66.1429,1,5.494565e-01,5.046199e-01,8.895000e-01,4.391333e-01,4.919483e-01,1.854000e+00
-0.038675,0.3248,0.4850,2.1308,32.9518,1,5.243946e-01,3.699681e-01,4.980000e-01,2.001338e-01,2.327364e-01,3.280500e+00
-0.069890,0.1660,0.2904,3.1248,14.3346,1,5.220406e-01,3.790680e-01,9.600000e-01,2.645835e-01,2.983252e-01,4.594500e+00
0.009913,0.3042,0.1274,2.2736,16.0530,1,5.115395e-01,3.472766e-01,5.115000e-01,9.811632e-02,1.207833e-01,8.454000e+00
0.007428,0.2316,0.3691,3.5679,68.2881,1,5.620611e-01,4.930333e-01,7.875000e-01,3.379370e-01,4.118647e-01,4.056000e+00
-0.126008,0.3343,0.3535,2.6608,16.1799,1,5.124782e-01,3.308865e-01,4.920000e-01,2.094982e-01,2.253203e-01,2.616000e+00
0.011434,0.1086,0.3138,5.8423,5.9960,1,5.086060e-01,3.457513e-01,1.026000e+00,1.302463e-01,1.565417e-01,1.403400e+01
-0.082866,0.3147,0.1366,5.6426,7.3136,1,5.025500e-01,3.307479e-01,5.235000e-01,1.854945e-01,2.104213e-01,3.148500e+00
-0.091258,0.3031,0.2656,2.3983,19.5806,1,5.166435e-01,3.571872e-01,5.535000e-01,2.080220e-01,2.386361e-01,3.204000e+00
0.016725,0.2397,0.1320,3.7653,46.6578,1,5.433564e-01,4.349345e-01,7.140000e-01,2.303164e-01,2.844276e-01,6.982500e+00
-0.010723,0.2382,0.3880,5.1566,15.3838,1,5.163517e-01,3.584455e-01,7.065000e-01,1.961866e-01,2.266590e-01,5.067000e+00
0.011825,0.3438,0.4109,1.8286,118.8521,1,5.600701e-01,4.774842e-01,4.920000e-01,2.868540e-01,3.535348e-01,3.403500e+00
-0.004976,0.3386,0.2367,3.8883,79.3146,1,5.425020e-01,4.460056e-01,5.040000e-01,3.037625e-01,3.643591e-01,2.035500e+00
-0.107289,0.1917,0.2683,2.6642,13.1745,1,5.189337e-01,3.690047e-01,8.835000e-01,2.568844e-01,2.869470e-01,4.215000e+00
0.019003,0.2985,0.3010,4.1137,11.9377,1,5.040587e-01,3.398002e-01,5.295000e-01,9.653779e-02,1.177903e-01,8.922000e+00
-0.124137,0.2674,0.5474,3.0720,22.9152,1,5.174174e-01,3.720283e-01,8.475000e-01,3.885087e-01,3.592516e-01,1.827000e+00
-0.124361,0.1974,0.1541,1.2788,32.6995,1,5.384396e-01,4.440212e-01,8.850000e-01,3.293254e-01,3.872047e-01,3.247500e+00
-0.003674,0.1217,0.5950,1.5621,11.6960,1,5.220136e-01,3.642793e-01,9.900000e-01,1.352091e-01,1.631002e-01,1.462350e+01
-0.028530,0.3124,0.3785,2.3492,47.0776,1,5.339151e-01,4.070069e-01,5.445000e-01,2.551247e-01,3.009182e-01,2.800500e+00
-0.095179,0.2251,0.4782,5.2031,12.2317,1,5.072673e-01,3.479096e-01,1.060500e+00,3.898379e-01,3.387821e-01,2.164500e+00
-0.014217,0.2613,0.2736,2.3720,82.9839,1,5.619484e-01,5.111040e-01,7.530000e-01,3.937664e-01,4.699988e-01,2.379000e+00
-0.029101,0.2759,0.2629,1.9043,30.8865,1,5.283021e-01,3.899160e-01,6.090000e-01,2.061471e-01,2.479780e-01,4.383000e+00
-0.190326,0.3306,0.2108,2.7774,31.6048,1,5.123337e-01,4.127428e-01,6.075000e-01,3.899042e-01,4.005540e-01,1.171500e+00
-0.016833,0.1587,0.4630,1.6713,41.3953,1,5.547698e-01,4.666497e-01,9.870000e-01,3.216017e-01,3.853905e-01,5.049000e+00
-0.083125,0.2413,0.2322,5.3480,22.8391,1,5.036931e-01,4.311876e-01,9.840000e-01,4.305355e-01,4.282157e-01,1.525500e+00
-0.001713,0.2760,0.4200,2.6451,122.3973,1,5.774264e-01,5.579675e-01,7.560000e-01,4.402595e-01,5.286796e-01,2.149500e+00
0.017880,0.2573,0.3192,1.9648,49.8946,1,5.448342e-01,4.315595e-01,6.630000e-01,2.102287e-01,2.598297e-01,8.253000e+00
-0.092193,0.3126,0.4426,1.2068,60.0989,1,5.417990e-01,4.314515e-01,5.730000e-01,3.142940e-01,3.627470e-01,2.170500e+00
-0.146232,0.1114,0.2392,1.3756,12.9492,1,5.251898e-01,3.848852e-01,1.102500e+00,2.461901e-01,2.858267e-01,6.223500e+00
0.007170,0.2895,0.5320,2.1991,13.3609,1,5.119147e-01,3.420850e-01,5.415000e-01,9.508989e-02,1.147503e-01,9.394500e+00
-0.043125,0.1518,0.3422,4.7787,22.5866,1,5.274790e-01,4.304563e-01,1.147500e+00,3.777303e-01,4.074308e-01,2.973000e+00
-0.121203,0.1816,0.3700,1.0122,31.9185,1,5.416957e-01,4.345724e-01,9.300000e-01,3.176894e-01,3.682709e-01,3.880500e+00
-0.031876,0.2379,0.2827,5.4336,22.3475,1,5.218930e-01,3.937773e-01,7.710000e-01,2.951814e-01,3.317629e-01,2.973000e+00
-0.009939,0.2335,0.1841,1.0358,38.3576,1,5.412056e-01,4.210003e-01,7.155000e-01,2.160619e-01,2.654527e-01,6.534000e+00
-0.099935,0.2010,0.5641,2.1760,8.1048,1,5.134212e-01,3.195225e-01,8.370000e-01,1.744584e-01,1.866846e-01,6.754500e+00
0.008413,0.2213,0.1788,4.6117,61.4020,1,5.579535e-01,4.869187e-01,8.130000e-01,3.328028e-01,4.067631e-01,4.129500e+00
-0.000905,0.2305,0.3731,5.6171,21.1197,1,5.220620e-01,3.803873e-01,7.305000e-01,2.180991e-01,2.565783e-01,4.876500e+00
0.006586,0.3285,0.3230,2.0821,79.1822,1,5.472117e-01,4.423352e-01,5.085000e-01,2.511101e-01,3.077148e-01,3.490500e+00
0.027650,0.2847,0.4539,3.0065,36.9046,1,5.281059e-01,3.857235e-01,5.820000e-01,1.338480e-01,1.658516e-01,1.504950e+01
-0.099791,0.3015,0.3723,1.2920,108.4997,1,5.429103e-01,5.406956e-01,8.145000e-01,4.987330e-01,5.396937e-01,1.084500e+00
-0.070683,0.2643,0.5250,5.1484,26.5373,1,4.995417e-01,3.992989e-01,1.027500e+00,4.561313e-01,3.987038e-01,1.341000e+00
-0.056979,0.1166,0.4620,1.5615,51.6164,1,5.574130e-01,5.399661e-01,1.429500e+00,4.769976e-01,5.340724e-01,2.628000e+00
-0.054795,0.1363,0.5541,3.1721,32.6118,1,5.334759e-01,4.691722e-01,1.384500e+00,4.513690e-01,4.643083e-01,2.424000e+00
-0.066281,0.2165,0.5524,2.6629,47.5592,1,5.330239e-01,4.778036e-01,1.086000e+00,4.628960e-01,4.746434e-01,1.728000e+00
